Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-11-29 00:00:00-05:00,189.7607054145589,190.9436059381113,187.84223090795535,188.23983764648438,43014200,0.0,0.0
2023-11-30 00:00:00-05:00,188.70701635554832,189.1841625986753,187.06686975200412,188.8163604736328,48794400,0.0,0.0
2023-12-01 00:00:00-05:00,189.19410585978827,190.41676093068807,188.1006646303825,190.0986785888672,45679300,0.0,0.0
2023-12-04 00:00:00-05:00,188.84617430866663,188.91576382150808,186.33127483914026,188.29945373535156,43389500,0.0,0.0
2023-12-05 00:00:00-05:00,189.07480648679842,193.23978723319652,189.04497157673757,192.26564025878906,66628400,0.0,0.0
2023-12-06 00:00:00-05:00,193.28950362567244,193.5976510937421,190.9634725753497,191.17222595214844,41089700,0.0,0.0
2023-12-07 00:00:00-05:00,192.4744006383907,193.8362194805571,192.43463086867496,193.11058044433594,47477700,0.0,0.0
2023-12-08 00:00:00-05:00,193.04099429291227,194.8203199094653,192.5141585929263,194.5419921875,53377300,0.0,0.0
2023-12-11 00:00:00-05:00,191.957494748212,192.3352317119437,190.27757846347603,192.02706909179688,60943700,0.0,0.0
2023-12-12 00:00:00-05:00,191.92769665062553,193.5579084922386,190.5758125501861,193.5479736328125,52696900,0.0,0.0
2023-12-13 00:00:00-05:00,193.925682544677,196.8183190559037,193.68712459255818,196.778564453125,70404200,0.0,0.0
2023-12-14 00:00:00-05:00,196.83822935503815,198.42867152282497,194.98932914878858,196.9276885986328,66831600,0.0,0.0
2023-12-15 00:00:00-05:00,196.35111463057538,197.21591750628332,195.82427895138287,196.39088439941406,128256700,0.0,0.0
2023-12-18 00:00:00-05:00,194.91972010314345,195.45650584640038,193.22986883323685,194.72091674804688,55751900,0.0,0.0
2023-12-19 00:00:00-05:00,194.98931995291727,195.77459855586707,194.72092706706565,195.76466369628906,40714100,0.0,0.0
2023-12-20 00:00:00-05:00,195.72488988877126,196.50023361616374,193.66725158691406,193.66725158691406,52242800,0.0,0.0
2023-12-21 00:00:00-05:00,194.92966611931476,195.90381315665195,192.34517705306277,193.51812744140625,46482500,0.0,0.0
2023-12-22 00:00:00-05:00,194.01513711760236,194.24377537319003,191.81833513340536,192.444580078125,37122800,0.0,0.0
2023-12-26 00:00:00-05:00,192.45452839560733,192.73285613100865,191.67918468017166,191.8978729248047,28919300,0.0,0.0
2023-12-27 00:00:00-05:00,191.34121910492223,192.34518593287333,189.94956524818429,191.9972686767578,48087700,0.0,0.0
2023-12-28 00:00:00-05:00,192.98136861854135,193.4982694967864,192.01715638138543,192.42471313476562,34049900,0.0,0.0
2023-12-29 00:00:00-05:00,192.7427697089948,193.23978563415233,190.58572241393787,191.38095092773438,42628800,0.0,0.0
2024-01-02 00:00:00-05:00,186.03305662356883,187.3153662175252,182.79251821875232,184.53207397460938,82488700,0.0,0.0
2024-01-03 00:00:00-05:00,183.1205556229884,184.77065219734183,182.3352619375341,183.15037536621094,58414500,0.0,0.0
2024-01-04 00:00:00-05:00,181.06291404030495,181.99730650228184,179.80050438167336,180.82435607910156,71983600,0.0,0.0
2024-01-05 00:00:00-05:00,180.90385710718044,181.66925069088813,179.0947119070235,180.0986785888672,62303300,0.0,0.0
2024-01-08 00:00:00-05:00,181.0032684531674,184.49233019548157,180.41679326133186,184.4525604248047,59144500,0.0,0.0
2024-01-09 00:00:00-05:00,182.82234457021028,184.04499955584959,181.63944418662982,184.03506469726562,42841800,0.0,0.0
2024-01-10 00:00:00-05:00,183.24979649333252,185.2875498615879,182.82235486658107,185.0788116455078,46792900,0.0,0.0
2024-01-11 00:00:00-05:00,185.42671870400414,185.93368472067908,182.52414714521402,184.48239135742188,49128400,0.0,0.0
2024-01-12 00:00:00-05:00,184.9495734055796,185.6255229866903,184.08477050382692,184.81040954589844,40444700,0.0,0.0
2024-01-16 00:00:00-05:00,181.07285998444632,183.16031793652851,179.85018978995151,182.53408813476562,65603000,0.0,0.0
2024-01-17 00:00:00-05:00,180.18816351220838,181.83824490899738,179.22395137316974,181.58973693847656,47317400,0.0,0.0
2024-01-18 00:00:00-05:00,184.979392426226,188.01119275141858,184.72094959289208,187.50424194335938,78005800,0.0,0.0
2024-01-19 00:00:00-05:00,188.20007624137466,190.8044351704297,187.693125392904,190.41676330566406,68741000,0.0,0.0
2024-01-22 00:00:00-05:00,191.15232686866392,194.16424214625192,191.1125571009308,192.7328338623047,60133900,0.0,0.0
2024-01-23 00:00:00-05:00,193.85613363662088,194.58177278240956,192.67323307639495,194.01516723632812,42355600,0.0,0.0
2024-01-24 00:00:00-05:00,194.25372573180164,195.20800309667513,193.1801693842155,193.33921813964844,53631300,0.0,0.0
2024-01-25 00:00:00-05:00,194.0549212884663,195.0986578845498,191.95751323703675,193.0111846923828,54822100,0.0,0.0
2024-01-26 00:00:00-05:00,193.1106022428928,193.59766821896898,190.7945058465033,191.27163696289062,44594000,0.0,0.0
2024-01-29 00:00:00-05:00,190.8640668648328,191.05293535979936,188.44857653714126,190.5857391357422,47145600,0.0,0.0
2024-01-30 00:00:00-05:00,189.80045678886228,190.65532484477694,186.35116482109103,186.91775512695312,55859400,0.0,0.0
2024-01-31 00:00:00-05:00,185.92372797618197,185.98338263365994,183.24979478995033,183.2994842529297,55467800,0.0,0.0
2024-02-01 00:00:00-05:00,182.8919451500293,185.83427124755644,182.72296153753896,185.74481201171875,64885400,0.0,0.0
2024-02-02 00:00:00-05:00,178.78657309445222,186.21199239128737,178.1802130458578,184.74082946777344,102518000,0.0,0.0
2024-02-05 00:00:00-05:00,187.02708693103884,188.12052803558694,184.73087577921018,186.5598907470703,69668800,0.0,0.0
2024-02-06 00:00:00-05:00,185.74481710103248,188.18019242781668,185.6553578627436,188.17025756835938,43490800,0.0,0.0
2024-02-07 00:00:00-05:00,189.5022571462235,189.9098139006124,187.48437342868021,188.27960205078125,53439000,0.0,0.0
2024-02-08 00:00:00-05:00,188.2596969213544,188.40879563608698,186.23187856237746,187.1960906982422,40962000,0.0,0.0
2024-02-09 00:00:00-05:00,187.76340641648085,189.0971204380579,187.11646725876852,187.9624786376953,45155200,0.24,0.0
2024-02-12 00:00:00-05:00,187.53449778464588,187.78332288230948,185.91215328801408,186.2704620361328,41781900,0.0,0.0
2024-02-13 00:00:00-05:00,184.89692922859723,185.334863762688,182.64754097387214,184.17034912109375,56529500,0.0,0.0
2024-02-14 00:00:00-05:00,184.44907598078342,184.65808055839094,181.5826059912504,183.28456115722656,54630500,0.0,0.0
2024-02-15 00:00:00-05:00,182.6873699867257,183.6229546827019,180.49771240148527,182.99591064453125,65434500,0.0,0.0
2024-02-16 00:00:00-05:00,182.5579852711476,183.98127264473297,180.816209688257,181.4532012939453,49701400,0.0,0.0
2024-02-20 00:00:00-05:00,180.93564089848354,181.5726325042779,179.15405998428736,180.70672607421875,53665600,0.0,0.0
2024-02-21 00:00:00-05:00,181.08494629412857,182.03047857973698,179.8109630738625,181.46316528320312,41529700,0.0,0.0
2024-02-22 00:00:00-05:00,182.6177232415446,184.09077884972692,181.60252771208349,183.5035400390625,52292200,0.0,0.0
2024-02-23 00:00:00-05:00,184.14053516377416,184.17039296301746,181.3736010619765,181.66224670410156,45119700,0.0,0.0
2024-02-26 00:00:00-05:00,181.38353517321784,181.90108040317875,179.8009961275691,180.30860900878906,40867400,0.0,0.0
2024-02-27 00:00:00-05:00,180.24890489042258,183.05564406470424,178.71613380047907,181.77171325683594,54318900,0.0,0.0
2024-02-28 00:00:00-05:00,181.65227187035535,182.25940572629614,179.28346722817705,180.56739807128906,48953900,0.0,0.0
2024-02-29 00:00:00-05:00,180.41810366151438,181.71199718953457,178.6862755375109,179.90054321289062,136682600,0.0,0.0
2024-03-01 00:00:00-05:00,178.7061901764464,179.6815803178056,176.54639012704013,178.815673828125,73488000,0.0,0.0
2024-03-04 00:00:00-05:00,175.32216819099037,176.06864352848322,172.97325852152966,174.27711486816406,81510100,0.0,0.0
2024-03-05 00:00:00-05:00,169.9574719243141,171.23145507958293,168.82283020205665,169.3204803466797,95132400,0.0,0.0
2024-03-06 00:00:00-05:00,170.256065044738,170.43522699407845,167.88724549652,168.32518005371094,68587700,0.0,0.0
2024-03-07 00:00:00-05:00,168.35503848083317,169.92761476617306,167.6981518296525,168.20574951171875,71765100,0.0,0.0
2024-03-08 00:00:00-05:00,168.20576217934803,172.8836708711805,168.14604658720506,169.92762756347656,76114600,0.0,0.0
2024-03-11 00:00:00-04:00,172.12723509594798,173.56046994775534,171.24141844268888,171.93812561035156,60139500,0.0,0.0
2024-03-12 00:00:00-04:00,172.33625244410158,173.21212162678884,170.20631026653984,172.41587829589844,59825400,0.0,0.0
2024-03-13 00:00:00-04:00,171.9580673179999,172.37609169504998,169.95750364352025,170.32577514648438,52488700,0.0,0.0
2024-03-14 00:00:00-04:00,172.0973773021251,173.49079163745046,171.24141844268888,172.18695068359375,72913500,0.0,0.0
2024-03-15 00:00:00-04:00,170.36554869703198,171.80873107910156,169.4896795825833,171.80873107910156,121664700,0.0,0.0
2024-03-18 00:00:00-04:00,174.7448914522954,176.87483361469177,172.70452267737835,172.90357971191406,75604200,0.0,0.0
2024-03-19 00:00:00-04:00,173.52065910891577,175.77999515234478,172.2168180823409,175.2524871826172,55215200,0.0,0.0
2024-03-20 00:00:00-04:00,174.89417408943874,177.83030700683594,174.2671300256647,177.83030700683594,53423100,0.0,0.0
2024-03-21 00:00:00-04:00,176.21791925324277,176.65585381045534,170.037097774542,170.56460571289062,106181300,0.0,0.0
2024-03-22 00:00:00-04:00,170.95279171103329,172.23673773536032,169.26078406375387,171.47035217285156,71106600,0.0,0.0
2024-03-25 00:00:00-04:00,169.76839047714014,171.13194711675717,168.65364374159117,170.0470733642578,54288300,0.0,0.0
2024-03-26 00:00:00-04:00,169.20106023000122,170.61438491064948,168.78303590364706,168.9124298095703,57388400,0.0,0.0
2024-03-27 00:00:00-04:00,169.609133760084,172.78414425918754,169.31054062211945,172.49549865722656,60273300,0.0,0.0
2024-03-28 00:00:00-04:00,170.94283813483634,171.4205780589011,169.70866021166748,170.67410278320312,65672700,0.0,0.0
2024-04-01 00:00:00-04:00,170.38547862745995,170.4451942217802,168.68350825393796,169.23092651367188,46240500,0.0,0.0
2024-04-02 00:00:00-04:00,168.28537106183597,168.54414366405445,167.43935975957754,168.04649353027344,49329500,0.0,0.0
2024-04-03 00:00:00-04:00,167.99673277562965,169.8778497555363,167.78772821512752,168.85269165039062,47691700,0.0,0.0
2024-04-04 00:00:00-04:00,169.48968886138192,171.11203328162168,168.026611328125,168.026611328125,53704400,0.0,0.0
2024-04-05 00:00:00-04:00,168.79298281447828,169.5892261323792,168.15599119757314,168.7830352783203,42055200,0.0,0.0
2024-04-08 00:00:00-04:00,168.23561647794648,168.40481571452685,167.4493358859462,167.65834045410156,37425500,0.0,0.0
2024-04-09 00:00:00-04:00,167.90717701117094,169.2806964440478,167.55883097808936,168.87261962890625,42451200,0.0,0.0
2024-04-10 00:00:00-04:00,168.00671152069506,168.29534195603523,166.3246514051182,166.9915008544922,49709300,0.0,0.0
2024-04-11 00:00:00-04:00,167.54885233902874,174.63540094951088,167.36970557110288,174.2173614501953,91070300,0.0,0.0
2024-04-12 00:00:00-04:00,173.44102962389059,177.52176704196785,173.39127675717174,175.72027587890625,101593300,0.0,0.0
2024-04-15 00:00:00-04:00,174.53586805138283,175.7999037342719,171.68930847441092,171.87841796875,73531800,0.0,0.0
2024-04-16 00:00:00-04:00,170.94285690412892,172.94340539530876,167.47921549696915,168.58399963378906,73711200,0.0,0.0
2024-04-17 00:00:00-04:00,168.81289870293196,169.84800441976404,167.21046447753906,167.21046447753906,50901200,0.0,0.0
2024-04-18 00:00:00-04:00,167.24031189258443,167.8474456964944,165.7672716683895,166.2549591064453,43122900,0.0,0.0
2024-04-19 00:00:00-04:00,165.42886837664992,165.6179626751691,163.30887389276177,164.22454833984375,67772100,0.0,0.0
2024-04-22 00:00:00-04:00,164.74211969252124,166.47393259764522,163.9956444231876,165.06060791015625,48116400,0.0,0.0
2024-04-23 00:00:00-04:00,164.57292762929356,166.26493527613894,164.1449405589347,166.11563110351562,49537800,0.0,0.0
2024-04-24 00:00:00-04:00,165.75732156896873,168.50436038665487,165.4288858023208,168.22567749023438,48251800,0.0,0.0
2024-04-25 00:00:00-04:00,168.73327450279362,169.80820075027214,167.3597550998357,169.09158325195312,50558300,0.0,0.0
2024-04-26 00:00:00-04:00,169.081624768213,170.53475474394267,168.38490238817732,168.5043487548828,44838400,0.0,0.0
2024-04-29 00:00:00-04:00,172.555222179483,175.20272483761752,172.28650201133235,172.6846160888672,68169400,0.0,0.0
2024-04-30 00:00:00-04:00,172.51539602156524,174.16759809934044,169.2010443307548,169.5294952392578,65934800,0.0,0.0
2024-05-01 00:00:00-04:00,168.78303163206596,171.89832652202932,168.31523926242042,168.5043487548828,50383100,0.0,0.0
2024-05-02 00:00:00-04:00,171.69925171807526,172.60497864880503,170.08687006909776,172.21681213378906,94214900,0.0,0.0
2024-05-03 00:00:00-04:00,185.77280978325868,186.12117099096088,181.80157098826203,182.5181884765625,163224100,0.0,0.0
2024-05-06 00:00:00-04:00,181.4930249418685,183.3343214775735,179.5720873686165,180.8560333251953,78569700,0.0,0.0
2024-05-07 00:00:00-04:00,182.58783874817743,184.0310211595987,180.46785941606433,181.5427703857422,77305800,0.0,0.0
2024-05-08 00:00:00-04:00,181.9906787165348,182.20964601288568,180.59724908638574,181.88119506835938,45057100,0.0,0.0
2024-05-09 00:00:00-04:00,181.70202754035518,183.79216432803474,181.25414542501753,183.7025909423828,48983000,0.0,0.0
2024-05-10 00:00:00-04:00,184.280653249985,184.47001925959685,181.51994258592455,182.43685913085938,50759500,0.25,0.0
2024-05-13 00:00:00-04:00,184.81883849593646,186.47328168344126,184.00157793065927,185.65602111816406,72044800,0.0,0.0
2024-05-14 00:00:00-04:00,186.88188838827716,187.66925062518712,185.66597383097238,186.80215454101562,52393600,0.0,0.0
2024-05-15 00:00:00-04:00,187.28058361009533,190.01139602124525,186.7423838683229,189.0845184326172,70400000,0.0,0.0
2024-05-16 00:00:00-04:00,189.83199615864385,190.45989075478766,189.02471179656044,189.2041015625,52845200,0.0,0.0
2024-05-17 00:00:00-04:00,188.87519880271202,190.17084727488813,188.54630236847427,189.23399353027344,41282900,0.0,0.0
2024-05-20 00:00:00-04:00,188.69582178398366,191.27714266640717,188.37688635675946,190.40008544921875,44361300,0.0,0.0
2024-05-21 00:00:00-04:00,190.44991454290118,192.08442053272114,190.28048580582154,191.70570373535156,42309400,0.0,0.0
2024-05-22 00:00:00-04:00,191.625965130265,192.17412585880137,189.63266445026173,190.2605438232422,34648500,0.0,0.0
2024-05-23 00:00:00-04:00,190.34027016979292,190.36020743395642,186.0048504863481,186.25401306152344,51005900,0.0,0.0
2024-05-24 00:00:00-04:00,188.1875250894915,189.94162421863646,187.41012383078694,189.3436279296875,36294600,0.0,0.0
2024-05-28 00:00:00-04:00,190.86848939299406,192.35350378297326,188.46657377923762,189.3535919189453,52280100,0.0,0.0
2024-05-29 00:00:00-04:00,188.97487295416659,191.6060292626522,188.8752018363686,189.652587890625,53068000,0.0,0.0
2024-05-30 00:00:00-04:00,190.12102272627732,191.53626445370173,189.99146851693155,190.6492462158203,49947900,0.0,0.0
2024-05-31 00:00:00-04:00,190.79874896001851,191.92496874276912,189.27387511297837,191.6060333251953,75158300,0.0,0.0
2024-06-03 00:00:00-04:00,192.25384615761888,194.33685694398167,191.8751293663799,193.38006591796875,50080500,0.0,0.0
2024-06-04 00:00:00-04:00,193.98802704232938,194.66575720064256,192.38341934135104,193.69900512695312,47471400,0.0,0.0
2024-06-05 00:00:00-04:00,194.74547082752238,196.24044634116564,194.2172473626493,195.21389770507812,54156800,0.0,0.0
2024-06-06 00:00:00-04:00,195.03450583879902,195.84179017422778,193.5195930765027,193.82855224609375,41181800,0.0,0.0
2024-06-07 00:00:00-04:00,193.99798178181695,196.28031956711487,193.48969558531903,196.23048400878906,53103900,0.0,0.0
2024-06-10 00:00:00-04:00,196.24045118441725,196.63912045583442,191.5063619410421,192.47311401367188,97262100,0.0,0.0
2024-06-11 00:00:00-04:00,193.00133588013964,206.46609195915696,192.9814138224934,206.45611572265625,172373300,0.0,0.0
2024-06-12 00:00:00-04:00,206.67537368785207,219.46239922329934,206.20694681699416,212.35629272460938,198134300,0.0,0.0
2024-06-13 00:00:00-04:00,214.0207098376566,216.02397164318222,210.89122822700367,213.5223846435547,97862700,0.0,0.0
2024-06-14 00:00:00-04:00,213.13368913916617,214.44925972841028,210.59222763705992,211.7782440185547,70122700,0.0,0.0
2024-06-17 00:00:00-04:00,212.65527993528355,218.21659070332575,212.0074632920053,215.94422912597656,93728300,0.0,0.0
2024-06-18 00:00:00-04:00,216.86113841241473,217.89766325641614,212.28651711595563,213.5721893310547,79943300,0.0,0.0
2024-06-20 00:00:00-04:00,213.21341001933183,213.5223844137921,208.15043943546107,208.97764587402344,86172500,0.0,0.0
2024-06-21 00:00:00-04:00,209.6852627905662,211.18023828891836,206.41625091745033,206.79498291015625,246421400,0.0,0.0
2024-06-24 00:00:00-04:00,207.02421872275744,211.9875333707341,205.89799892378585,207.44281005859375,80727000,0.0,0.0
2024-06-25 00:00:00-04:00,208.44942384896885,210.67196517740436,207.91123932751768,208.3697052001953,56713900,0.0,0.0
2024-06-26 00:00:00-04:00,210.79155216910215,214.1402980033581,209.9344322470105,212.5356903076172,66213200,0.0,0.0
2024-06-27 00:00:00-04:00,213.97086306596705,215.01734896028734,211.6387049296034,213.38284301757812,49772700,0.0,0.0
2024-06-28 00:00:00-04:00,215.0472324898511,215.34623061165473,209.5955543096767,209.9144744873047,82542700,0.0,0.0
2024-07-01 00:00:00-04:00,211.37956216985054,216.78140506529675,211.2101334408119,216.02395629882812,60402900,0.0,0.0
2024-07-02 00:00:00-04:00,215.42597092933886,219.64181293490427,214.3795002092306,219.5321807861328,58046200,0.0,0.0
2024-07-03 00:00:00-04:00,219.26308073535034,220.80789184570312,218.29632866276663,220.80789184570312,37369800,0.0,0.0
2024-07-05 00:00:00-04:00,220.90754038733803,225.69146503075916,220.90754038733803,225.5818328857422,60412400,0.0,0.0
2024-07-08 00:00:00-04:00,226.32931907748747,227.08678305881674,222.50218547217585,227.056884765625,59085900,0.0,0.0
2024-07-09 00:00:00-04:00,227.1664984715379,228.631575647805,225.6117264169712,227.9139862060547,48076100,0.0,0.0
2024-07-10 00:00:00-04:00,228.53191911989683,232.2992560750062,228.48208356286247,232.1995849609375,62627700,0.0,0.0
2024-07-11 00:00:00-04:00,230.61492037011672,231.61157070495582,225.01375035477759,226.80772399902344,64710600,0.0,0.0
2024-07-12 00:00:00-04:00,228.1531925563972,231.86073301422448,227.91399100155513,229.76776123046875,53046500,0.0,0.0
2024-07-15 00:00:00-04:00,235.68787221439834,236.43535998230433,232.3092281117703,233.61483764648438,62631300,0.0,0.0
2024-07-16 00:00:00-04:00,234.2128217621178,235.47857190808813,231.55176727169922,234.03343200683594,43234300,0.0,0.0
2024-07-17 00:00:00-04:00,228.68140979310064,230.68468664215072,225.88082486496336,228.1133270263672,57345900,0.0,0.0
2024-07-18 00:00:00-04:00,229.50863493701104,229.66810263837593,221.52547133243425,223.42906188964844,66034600,0.0,0.0
2024-07-19 00:00:00-04:00,224.06692564873424,226.04028896611686,222.5320756847993,223.55862426757812,49151500,0.0,0.0
2024-07-22 00:00:00-04:00,226.24957960487185,227.01700459563804,222.34271224556252,223.20980834960938,48201800,0.0,0.0
2024-07-23 00:00:00-04:00,223.61844622977043,226.17984506717187,221.9341046141529,224.2563018798828,39960300,0.0,0.0
2024-07-24 00:00:00-04:00,223.24967028544495,224.04699357799979,216.40268749627205,217.80795288085938,61777600,0.0,0.0
2024-07-25 00:00:00-04:00,218.19665359620475,220.11023564894725,213.9010930254534,216.76148986816406,51391200,0.0,0.0
2024-07-26 00:00:00-04:00,217.96743096801922,218.7547932697213,215.28643906297688,217.22991943359375,41601300,0.0,0.0
2024-07-29 00:00:00-04:00,216.23326096996,218.5654190781,215.0273073866339,217.50897216796875,36311800,0.0,0.0
2024-07-30 00:00:00-04:00,218.45580119769897,219.5919820328496,215.39607720378967,218.06710815429688,41643800,0.0,0.0
2024-07-31 00:00:00-04:00,220.6982497488722,223.07028238181744,219.89096542123676,221.3361053466797,50036300,0.0,0.0
2024-08-01 00:00:00-04:00,223.618417993468,223.72805013234773,216.29304757526307,217.62855529785156,62501000,0.0,0.0
2024-08-02 00:00:00-04:00,218.41590675319648,224.84431334230803,216.98074309833058,219.12353515625,105568600,0.0,0.0
2024-08-05 00:00:00-04:00,198.42310739676375,212.7848420736874,195.34346157584417,208.5690155029297,119548600,0.0,0.0
2024-08-06 00:00:00-04:00,204.61231506511243,209.28660752946874,200.39648844230862,206.5358428955078,69660500,0.0,0.0
2024-08-07 00:00:00-04:00,206.2069550428707,212.9243839975228,205.69866882998738,209.1171875,63516400,0.0,0.0
2024-08-08 00:00:00-04:00,212.39616246807245,213.48250772924823,208.13050007077933,212.59548950195312,47161100,0.0,0.0
2024-08-09 00:00:00-04:00,211.38955402452135,216.05387055494424,211.259984607228,215.51568603515625,42201600,0.0,0.0
2024-08-12 00:00:00-04:00,215.59550663031672,219.02793942662467,215.12653755613,217.0522918701172,38028100,0.25,0.0
2024-08-13 00:00:00-04:00,218.52904142421028,221.4027217224782,218.52904142421028,220.78408813476562,44155300,0.0,0.0
2024-08-14 00:00:00-04:00,220.08562480803565,222.54021400164925,219.21752501736546,221.23309326171875,41960600,0.0,0.0
2024-08-15 00:00:00-04:00,224.10676986474735,224.8551228159093,222.27079905335071,224.22650146484375,46414000,0.0,0.0
2024-08-16 00:00:00-04:00,223.42826155403992,226.33187474025672,223.15885022096822,225.5535888671875,44340200,0.0,0.0
2024-08-19 00:00:00-04:00,225.22429606357244,225.49370737790127,222.55017371179113,225.3939208984375,40687800,0.0,0.0
2024-08-20 00:00:00-04:00,225.27420804373648,226.6711275207631,224.95490346311303,226.0125732421875,30299000,0.0,0.0
2024-08-21 00:00:00-04:00,226.0225636042008,227.47934890039068,224.55579052395228,225.90281677246094,34765500,0.0,0.0
2024-08-22 00:00:00-04:00,227.28974628083643,227.8385414771675,223.4082896744648,224.0369110107422,43695300,0.0,0.0
2024-08-23 00:00:00-04:00,225.16444130741013,227.7188169640382,223.83736023691762,226.3418426513672,38677300,0.0,0.0
2024-08-26 00:00:00-04:00,226.2620154817008,226.7808777924977,223.39832305195915,226.68109130859375,30602200,0.0,0.0
2024-08-27 00:00:00-04:00,225.50369501854036,228.34744239539063,224.39613201364162,227.52923583984375,35934600,0.0,0.0
2024-08-28 00:00:00-04:00,227.4194670399241,229.35520907583674,225.18438078371824,225.99261474609375,38052200,0.0,0.0
2024-08-29 00:00:00-04:00,229.59470189609323,232.4085012026452,228.37737982242845,229.28536987304688,51906300,0.0,0.0
2024-08-30 00:00:00-04:00,229.6844899472923,229.89402024722435,226.98043458769098,228.49710083007812,52990800,0.0,0.0
2024-09-03 00:00:00-04:00,228.04809790202157,228.4971066385697,220.68429981162342,222.28079223632812,50190600,0.0,0.0
2024-09-04 00:00:00-04:00,221.17322424578342,221.29295584608857,217.0023958735564,220.36500549316406,43840200,0.0,0.0
2024-09-05 00:00:00-04:00,221.14329437614535,224.98483044961614,221.03353533260162,221.8916473388672,36615400,0.0,0.0
2024-09-06 00:00:00-04:00,223.45818364879955,224.74535922490057,219.2873705935476,220.33506774902344,48423000,0.0,0.0
2024-09-09 00:00:00-04:00,220.3350822772696,220.7840910234286,216.23410730849415,220.4248809814453,67180000,0.0,0.0
2024-09-10 00:00:00-04:00,218.43922835246784,220.9936039050013,216.25403537150672,219.62661743164062,51591000,0.0,0.0
2024-09-11 00:00:00-04:00,220.97367404683663,222.6000841658612,217.41150656335964,222.17103576660156,44587100,0.0,0.0
2024-09-12 00:00:00-04:00,222.01138090428717,223.0590781064196,219.33727360197898,222.28079223632812,37498200,0.0,0.0
2024-09-13 00:00:00-04:00,223.08899783711732,223.54797910505988,221.42266715079168,222.01136779785156,36766600,0.0,0.0
2024-09-16 00:00:00-04:00,216.0644583037111,216.74297289953918,213.4502168549942,215.84495544433594,59357400,0.0,0.0
2024-09-17 00:00:00-04:00,215.27619443719672,216.42366284814068,214.02893954474482,216.31390380859375,45519300,0.0,0.0
2024-09-18 00:00:00-04:00,217.07224903728172,222.22092099435915,217.06226125375574,220.20535278320312,59894900,0.0,0.0
2024-09-19 00:00:00-04:00,224.49591687958383,229.31531179988679,224.1367068474718,228.3673858642578,66781300,0.0,0.0
2024-09-20 00:00:00-04:00,229.46496974860833,232.57811312113958,227.12012443578536,227.6988525390625,318679900,0.0,0.0
2024-09-23 00:00:00-04:00,226.8407407931877,228.94610768522742,225.31410200503296,225.97265625,54146000,0.0,0.0
2024-09-24 00:00:00-04:00,228.14786961487798,228.8463445678705,225.2342838755063,226.8706817626953,43556100,0.0,0.0
2024-09-25 00:00:00-04:00,224.43603888049125,226.79085685048213,223.52804884217394,225.8728790283203,42308700,0.0,0.0
2024-09-26 00:00:00-04:00,226.80083714120576,227.99819881641105,224.9149883158055,227.02035522460938,36636700,0.0,0.0
2024-09-27 00:00:00-04:00,227.9582911728241,229.01596089620384,226.80083496693393,227.2897491455078,34026000,0.0,0.0
2024-09-30 00:00:00-04:00,229.5348054854851,232.48831176757812,229.1456625683617,232.48831176757812,54541900,0.0,0.0
2024-10-01 00:00:00-04:00,229.0159547825387,229.14565893600417,223.24864947388588,225.71322631835938,63285000,0.0,0.0
2024-10-02 00:00:00-04:00,225.3939223013361,226.8706678098605,222.53022998119604,226.28196716308594,32880600,0.0,0.0
2024-10-03 00:00:00-04:00,224.64557310138042,226.3119038145279,222.82957789090332,225.17440795898438,34044200,0.0,0.0
2024-10-04 00:00:00-04:00,227.39951613756347,227.49930262356304,223.63780617480538,226.30194091796875,37245100,0.0,0.0
2024-10-07 00:00:00-04:00,224.0069975750027,225.19438676879486,220.84396072803747,221.2031707763672,39505400,0.0,0.0
2024-10-08 00:00:00-04:00,223.80742742544692,225.4837307412941,222.75973024040246,225.27420043945312,31855700,0.0,0.0
2024-10-09 00:00:00-04:00,224.73538646570117,229.24546472466872,224.33627096325682,229.03591918945312,33591100,0.0,0.0
2024-10-10 00:00:00-04:00,227.279775108536,228.99599906464633,226.67111410985407,228.53700256347656,28183500,0.0,0.0
2024-10-11 00:00:00-04:00,228.79644988971887,228.9062089337624,226.84074743911052,227.05029296875,31759200,0.0,0.0
2024-10-14 00:00:00-04:00,228.19775690140833,231.22110160659443,228.09798564307096,230.79205322265625,39882100,0.0,0.0
2024-10-15 00:00:00-04:00,233.0969778733182,236.9684620133565,231.85969551276995,233.33645629882812,64751400,0.0,0.0
2024-10-16 00:00:00-04:00,231.09139869260778,231.61024577942743,229.33525401328018,231.27099609375,34082200,0.0,0.0
2024-10-17 00:00:00-04:00,232.9173703418766,233.3364614020046,230.0137723986246,231.6401824951172,32993800,0.0,0.0
2024-10-18 00:00:00-04:00,235.66133386929857,235.66133386929857,233.4961010856326,234.4839324951172,46431500,0.0,0.0
2024-10-21 00:00:00-04:00,233.9351372634737,236.32987592195377,233.9351372634737,235.96067810058594,36254500,0.0,0.0
2024-10-22 00:00:00-04:00,233.376366009758,235.70125104779564,232.08920560922664,235.342041015625,38846600,0.0,0.0
2024-10-23 00:00:00-04:00,233.56595129753524,234.62362105235994,227.25982300232985,230.25323486328125,52287000,0.0,0.0
2024-10-24 00:00:00-04:00,229.4749437774939,230.31311065070702,227.90839952304313,230.06365966796875,31109500,0.0,0.0
2024-10-25 00:00:00-04:00,229.23547896644118,232.7078323586645,229.0658541264054,230.9018096923828,38802300,0.0,0.0
